date,hourOfDay,hourOfYear,demand,coalGen,solarGen,windGen,storageUsage,gasGen,gasUsage,solarUsage,storageSolarCharge,storageGasCharge,storageDischarge,curtailedEnergy,storageStateEnd,netDemand,missingEnergy
1/8/2050,23,192,19444.9399,0,0,0,16761.55933,2683.380573,2683.380573,0,0,0,16761.55933,0,181500,19444.9399,0
1/9/2050,0,193,16872.57512,0,0,68.29459882,14009.13857,2795.141956,2795.141956,0,0,0,14009.13857,0,167126.9271,16804.28053,0
1/9/2050,1,194,15043.80269,0,0,0,12248.66074,2795.141956,2795.141956,0,0,0,12248.66074,0,154560.0663,15043.80269,0
1/9/2050,2,195,14063.19028,0,0,0,11268.04833,2795.141956,2795.141956,0,0,0,11268.04833,0,142999.2927,14063.19028,0
1/9/2050,3,196,13554.29427,0,0,0,10759.15231,2795.141956,2795.141956,0,0,0,10759.15231,0,131960.6353,13554.29427,0
1/9/2050,4,197,13549.64682,0,0,0,10754.50486,2795.141956,2795.141956,0,0,0,10754.50486,0,120926.7461,13549.64682,0
1/9/2050,5,198,14490.75588,0,0,0,11695.61393,2795.141956,2795.141956,0,0,0,11695.61393,0,108927.2994,14490.75588,0
1/9/2050,6,199,16196.37083,0,0,22.76486627,13378.46401,2795.141956,2795.141956,0,0,0,13378.46401,0,95201.28498,16173.60597,0
1/9/2050,7,200,18522.42065,0,0,11.38243314,15715.89626,2795.141956,2795.141956,0,0,0,15715.89626,0,79077.11564,18511.03821,0
1/9/2050,8,201,19068.49628,0,21199.83394,0,-2131.337666,0,0,19068.49628,2131.337666,0,0,0,81154.48663,0,0
1/9/2050,9,202,19173.06395,0,44115.84492,0,-24942.78097,0,0,19173.06395,24942.78097,0,0,0,105465.7023,0,0
1/9/2050,10,203,18866.33211,0,56633.8421,11.38243314,-37778.89243,0,0,18854.94967,37778.89243,0,0,0,142288.0118,0,0
1/9/2050,11,204,18633.9595,0,62791.88911,113.8243314,-44271.75394,0,0,18520.13517,44271.75394,0,0,0,185438.7799,0,0
1/9/2050,12,205,18369.05472,0,62388.08275,91.05946509,-44110.08749,0,0,18277.99526,44110.08749,0,0,0,228431.975,0,0
1/9/2050,13,206,18466.65122,0,60671.90571,91.05946509,-42296.31396,0,0,18375.59176,42296.31396,0,0,0,269657.3224,0,0
1/9/2050,14,207,18622.34087,0,53605.2944,295.9432616,-35278.89679,0,0,18326.39761,35278.89679,0,0,0,304042.9375,0,0
1/9/2050,15,208,18715.28991,0,36544.47565,113.8243314,-17943.01007,0,0,18601.46558,17943.01007,0,0,0,321531.6205,0,0
1/9/2050,16,209,18931.39644,0,16152.25443,239.0310959,1929.040148,611.0707617,611.0707617,16152.25443,0,0,1929.040148,0,319552.467,2540.110909,0
1/9/2050,17,210,20908.88734,0,0,295.9432616,17817.80212,2795.141956,2795.141956,0,0,0,17817.80212,0,301271.7878,20612.94408,0
1/9/2050,18,211,23218.67107,0,0,261.7959621,20161.73315,2795.141956,2795.141956,0,0,0,20161.73315,0,280586.286,22956.87511,0
1/9/2050,19,212,23806.57377,0,0,182.1189302,20829.31288,2795.141956,2795.141956,0,0,0,20829.31288,0,259215.8619,23624.45484,0
1/9/2050,20,213,23769.39415,0,0,227.6486627,20746.60353,2795.141956,2795.141956,0,0,0,20746.60353,0,237930.2958,23541.74549,0
1/9/2050,21,214,22942.14767,0,0,22.76486627,20124.24084,2795.141956,2795.141956,0,0,0,20124.24084,0,217283.2603,22919.3828,0
1/9/2050,22,215,21334.12921,0,0,34.14729941,18504.83996,2795.141956,2795.141956,0,0,0,18504.83996,0,198297.6951,21299.98191,0
1/9/2050,23,216,19235.80456,0,0,68.29459882,16372.368,2795.141956,2795.141956,0,0,0,16372.368,0,181500,19167.50996,0
1/10/2050,0,217,16707.59057,0,0,34.14729941,11831.68403,4841.759243,4841.759243,0,0,0,11831.68403,0,169360.9483,16673.44327,0
1/10/2050,1,218,14976.41464,0,0,22.76486627,10111.89053,4841.759243,4841.759243,0,0,0,10111.89053,0,158986.3675,14953.64977,0
1/10/2050,2,219,13995.80223,0,0,0,9154.042984,4841.759243,4841.759243,0,0,0,9154.042984,0,149594.5176,13995.80223,0
1/10/2050,3,220,13589.15016,0,0,0,8747.390918,4841.759243,4841.759243,0,0,0,8747.390918,0,140619.8839,13589.15016,0
1/10/2050,4,221,13630.97723,0,0,0,8789.217988,4841.759243,4841.759243,0,0,0,8789.217988,0,131602.3365,13630.97723,0
1/10/2050,5,222,14325.77133,0,0,0,9484.012088,4841.759243,4841.759243,0,0,0,9484.012088,0,121871.9454,14325.77133,0
1/10/2050,6,223,16091.80316,0,0,0,11250.04392,4841.759243,4841.759243,0,0,0,11250.04392,0,110329.6439,16091.80316,0
1/10/2050,7,224,18145.97702,0,0,0,13304.21778,4841.759243,4841.759243,0,0,0,13304.21778,0,96679.80446,18145.97702,0
1/10/2050,8,225,18868.65583,0,20089.36645,0,-1220.710617,0,0,18868.65583,1220.710617,0,0,0,97869.60599,0,0
1/10/2050,9,226,19073.14373,0,40986.34562,11.38243314,-21924.58433,0,0,19061.7613,21924.58433,0,0,0,119239.0474,0,0
1/10/2050,10,227,18933.72016,0,54009.10076,0,-35075.3806,0,0,18933.72016,35075.3806,0,0,0,153426.2996,0,0
1/10/2050,11,228,18766.41189,0,61580.47002,0,-42814.05814,0,0,18766.41189,42814.05814,0,0,0,195156.2815,0,0
1/10/2050,12,229,18434.11905,0,63801.40501,0,-45367.28595,0,0,18434.11905,45367.28595,0,0,0,239374.8422,0,0
1/10/2050,13,230,18269.1345,0,57441.45483,0,-39172.32032,0,0,18269.1345,39172.32032,0,0,0,277555.2972,0,0
1/10/2050,14,231,18415.52925,0,44014.89333,0,-25599.36408,0,0,18415.52925,25599.36408,0,0,0,302506.4709,0,0
1/10/2050,15,232,18715.28991,0,23117.91416,0,-4402.624245,0,0,18715.28991,4402.624245,0,0,0,306797.6182,0,0
1/10/2050,16,233,19335.72478,0,7268.514495,0,7225.451039,4841.759243,4841.759243,7268.514495,0,0,7225.451039,0,299384.4618,12067.21028,0
1/10/2050,17,234,21371.30883,0,0,34.14729941,16495.40229,4841.759243,4841.759243,0,0,0,16495.40229,0,282460.5362,21337.16153,0
1/10/2050,18,235,23109.45594,0,0,398.3851598,17869.31154,4841.759243,4841.759243,0,0,0,17869.31154,0,264127.0094,22711.07078,0
1/10/2050,19,236,23402.24543,0,0,887.8297847,17672.6564,4841.759243,4841.759243,0,0,0,17672.6564,0,245995.2465,22514.41565,0
1/10/2050,20,237,23241.90833,0,0,808.1527527,17591.99633,4841.759243,4841.759243,0,0,0,17591.99633,0,227946.2391,22433.75558,0
1/10/2050,21,238,22428.6042,0,0,967.5068166,16619.33814,4841.759243,4841.759243,0,0,0,16619.33814,0,210895.1579,21461.09738,0
1/10/2050,22,239,20946.06696,0,0,819.5351858,15284.77253,4841.759243,4841.759243,0,0,0,15284.77253,0,195213.3122,20126.53177,0
1/10/2050,23,240,19061.5251,0,0,853.6824853,13366.08337,4841.759243,4841.759243,0,0,0,13366.08337,0,181500,18207.84261,0
1/11/2050,0,241,16596.05172,0,0,671.5635551,15924.48816,0,0,0,0,0,15924.48816,0,165161.8199,15924.48816,0
1/11/2050,1,242,14716.15731,0,0,648.7986888,14067.35863,0,0,0,0,0,14067.35863,0,150729.0145,14067.35863,0
1/11/2050,2,243,13858.70239,0,0,626.0338225,13232.66857,0,0,0,0,0,13232.66857,0,137152.583,13232.66857,0
1/11/2050,3,244,13463.66895,0,0,341.4729941,13122.19596,0,0,0,0,0,13122.19596,0,123689.494,13122.19596,0
1/11/2050,4,245,13412.54698,0,0,375.6202935,13036.92669,0,0,0,0,0,13036.92669,0,110313.8894,13036.92669,0
1/11/2050,5,246,14256.05955,0,0,398.3851598,13857.67439,0,0,0,0,0,13857.67439,0,96096.21549,13857.67439,0
1/11/2050,6,247,16040.68118,0,0,375.6202935,15665.06089,0,0,0,0,0,15665.06089,0,80024.20213,15665.06089,0
1/11/2050,7,248,17999.58228,0,201.9031804,307.3256947,17490.3534,0,0,201.9031804,0,0,17490.3534,0,62079.47817,17490.3534,0
1/11/2050,8,249,18689.72892,0,21906.49507,307.3256947,-3524.091844,0,0,18382.40323,3524.091844,0,0,0,65514.33802,0,0
1/11/2050,9,250,18780.35424,0,46235.82831,409.7675929,-27865.24166,0,0,18370.58665,27865.24166,0,0,0,92674.016,0,0
1/11/2050,10,251,18559.60026,0,59662.38981,136.5891976,-41239.37874,0,0,18423.01107,41239.37874,0,0,0,132869.1904,0,0
1/11/2050,11,252,18176.18546,0,65921.3884,22.76486627,-47767.96781,0,0,18153.42059,47767.96781,0,0,0,179427.6462,0,0
1/11/2050,12,253,17832.274,0,67738.51703,102.4418982,-50008.68493,0,0,17729.8321,50008.68493,0,0,0,228170.083,0,0
1/11/2050,13,254,17692.85043,0,65517.58204,147.9716308,-47972.70324,0,0,17544.8788,47972.70324,0,0,0,274928.0902,0,0
1/11/2050,14,255,17516.24725,0,58148.11596,147.9716308,-40779.84034,0,0,17368.27562,40779.84034,0,0,0,314675.3619,0,0
1/11/2050,15,256,17704.46906,0,43611.08697,113.8243314,-15722.74691,0,0,17590.64473,15722.74691,0,0,10297.69533,330000,0,0
1/11/2050,16,257,17678.90808,0,18171.28624,182.1189302,0,0,0,17496.78915,0,0,0,674.4970904,330000,0,0
1/11/2050,17,258,19121.94198,0,0,91.05946509,19030.88251,0,0,0,0,0,19030.88251,0,310474.7265,19030.88251,0
1/11/2050,18,259,21408.48845,0,0,68.29459882,21340.19385,0,0,0,0,0,21340.19385,0,288580.1496,21340.19385,0
1/11/2050,19,260,21973.15389,0,0,56.91216568,21916.24172,0,0,0,0,0,21916.24172,0,266094.56,21916.24172,0
1/11/2050,20,261,21954.56408,0,0,0,21954.56408,0,0,0,0,0,21954.56408,0,243569.6526,21954.56408,0
1/11/2050,21,262,21224.91409,0,0,0,21224.91409,0,0,0,0,0,21224.91409,0,221793.3502,21224.91409,0
1/11/2050,22,263,19914.33257,0,0,34.14729941,19880.18527,0,0,0,0,0,19880.18527,0,201396.7105,19880.18527,0
1/11/2050,23,264,18622.34087,0,0,91.05946509,18531.2814,0,0,0,0,0,18531.2814,0,182384.0169,18531.2814,0
1/12/2050,0,265,16609.99408,0,0,170.7364971,14437.68921,2001.568373,2001.568373,0,0,0,14437.68921,0,167571.2603,16439.25758,0
1/12/2050,1,266,14885.78932,0,0,159.3540639,12724.86688,2001.568373,2001.568373,0,0,0,12724.86688,0,154515.8224,14726.43525,0
1/12/2050,2,267,13891.23455,0,0,273.1783953,11616.48778,2001.568373,2001.568373,0,0,0,11616.48778,0,142597.5574,13618.05616,0
1/12/2050,3,268,13301.00813,0,0,364.2378604,10935.20189,2001.568373,2001.568373,0,0,0,10935.20189,0,131378.277,12936.77027,0
1/12/2050,4,269,13245.2387,0,0,546.3567906,10697.31354,2001.568373,2001.568373,0,0,0,10697.31354,0,120403.0648,12698.88191,0
1/12/2050,5,270,13770.4008,0,0,432.5324592,11336.29996,2001.568373,2001.568373,0,0,0,11336.29996,0,108772.2665,13337.86834,0
1/12/2050,6,271,14637.15063,0,0,295.9432616,12339.63899,2001.568373,2001.568373,0,0,0,12339.63899,0,96112.06401,14341.20737,0
1/12/2050,7,272,15699.09345,0,0,216.2662296,13481.25885,2001.568373,2001.568373,0,0,0,13481.25885,0,82280.58427,15482.82722,0
1/12/2050,8,273,16691.32449,0,16253.20602,125.2067645,252.3766185,60.53508336,60.53508336,16253.20602,0,0,252.3766185,0,82021.65133,312.9117018,0
1/12/2050,9,274,17293.16955,0,37957.79792,125.2067645,-20789.83514,0,0,17167.96278,20789.83514,0,0,0,102285.0761,0,0
1/12/2050,10,275,17667.28945,0,52494.82691,147.9716308,-34975.50909,0,0,17519.31782,34975.50909,0,0,0,136374.9855,0,0
1/12/2050,11,276,17911.28069,0,61277.61525,91.05946509,-43457.39403,0,0,17820.22122,43457.39403,0,0,0,178732.0137,0,0
1/12/2050,12,277,17620.81492,0,60268.09935,22.76486627,-42670.04929,0,0,17598.05006,42670.04929,0,0,0,220321.6333,0,0
1/12/2050,13,278,17388.44232,0,53908.14917,34.14729941,-36553.85415,0,0,17354.29502,36553.85415,0,0,0,255949.9232,0,0
1/12/2050,14,279,17653.34709,0,50576.74669,79.67703196,-33003.07663,0,0,17573.67006,33003.07663,0,0,0,288117.3432,0,0
1/12/2050,15,280,17918.25186,0,35232.10498,68.29459882,-17382.14772,0,0,17849.95726,17382.14772,0,0,0,305059.3651,0,0
1/12/2050,16,281,18506.15456,0,14032.27104,147.9716308,3489.032239,836.8796552,836.8796552,14032.27104,0,0,3489.032239,0,301479.6936,4325.911895,0
1/12/2050,17,282,19094.05726,0,0,125.2067645,16967.28213,2001.568373,2001.568373,0,0,0,16967.28213,0,284071.6294,18968.8505,0
1/12/2050,18,283,20251.27286,0,0,68.29459882,18181.40988,2001.568373,2001.568373,0,0,0,18181.40988,0,265417.8965,20182.97826,0
1/12/2050,19,284,19721.46331,0,0,11.38243314,17708.5125,2001.568373,2001.568373,0,0,0,17708.5125,0,247249.346,19710.08087,0
1/12/2050,20,285,18757.11698,0,0,0,16755.54861,2001.568373,2001.568373,0,0,0,16755.54861,0,230058.5159,18757.11698,0
1/12/2050,21,286,18322.5802,0,0,0,16321.01183,2001.568373,2001.568373,0,0,0,16321.01183,0,213313.511,18322.5802,0
1/12/2050,22,287,17667.28945,0,0,0,15665.72107,2001.568373,2001.568373,0,0,0,15665.72107,0,197240.8203,17667.28945,0
1/12/2050,23,288,16482.18914,0,0,0,14480.62077,2001.568373,2001.568373,0,0,0,14480.62077,0,182384.0169,16482.18914,0
1/13/2050,0,289,15083.30604,0,0,0,15083.30604,0,0,0,0,0,15083.30604,0,166908.8714,15083.30604,0
1/13/2050,1,290,13858.70239,0,0,0,13858.70239,0,0,0,0,0,13858.70239,0,152690.1428,13858.70239,0
1/13/2050,2,291,13159.26084,0,0,0,13159.26084,0,0,0,0,0,13159.26084,0,139189.026,13159.26084,0
1/13/2050,3,292,12766.55113,0,0,34.14729941,12732.40383,0,0,0,0,0,12732.40383,0,126125.8554,12732.40383,0
1/13/2050,4,293,12715.42915,0,0,284.5608284,12430.86832,0,0,0,0,0,12430.86832,0,113372.0536,12430.86832,0
1/13/2050,5,294,13038.42708,0,0,614.6513894,12423.77569,0,0,0,0,0,12423.77569,0,100625.5286,12423.77569,0
1/13/2050,6,295,13496.20112,0,0,455.2973255,13040.90379,0,0,0,0,0,13040.90379,0,87245.84366,13040.90379,0
1/13/2050,7,296,13452.05032,0,0,432.5324592,13019.51786,0,0,0,0,0,13019.51786,0,73888.10018,13019.51786,0
1/13/2050,8,297,14446.60509,0,19180.80214,0,-4734.19705,0,0,14446.60509,4734.19705,0,0,0,78502.42468,0,0
1/13/2050,9,298,15183.22626,0,41491.10357,0,-26307.87732,0,0,15183.22626,26307.87732,0,0,0,104144.1717,0,0
1/13/2050,10,299,15541.08008,0,55321.47143,22.76486627,-39803.15622,0,0,15518.31521,39803.15622,0,0,0,142939.4895,0,0
1/13/2050,11,300,15443.48358,0,61176.66366,523.5919243,-46256.77201,0,0,14919.89166,46256.77201,0,0,0,188025.0138,0,0
1/13/2050,12,301,15201.81607,0,62892.8407,341.4729941,-48032.49762,0,0,14860.34307,48032.49762,0,0,0,234841.3015,0,0
1/13/2050,13,302,14906.70285,0,60470.00253,68.29459882,-45631.59428,0,0,14838.40825,45631.59428,0,0,0,279317.478,0,0
1/13/2050,14,303,14688.2726,0,53201.48804,0,-38513.21544,0,0,14688.2726,38513.21544,0,0,0,316855.517,0,0
1/13/2050,15,304,14634.8269,0,40077.78131,0,-13485.95499,0,0,14634.8269,13485.95499,0,0,11956.99942,330000,0,0
1/13/2050,16,305,15129.78056,0,16253.20602,0,0,0,0,15129.78056,0,0,0,1123.425465,330000,0,0
1/13/2050,17,306,16951.58181,0,0,0,16951.58181,0,0,0,0,0,16951.58181,0,312608.044,16951.58181,0
1/13/2050,18,307,19514.65169,0,0,0,19514.65169,0,0,0,0,0,19514.65169,0,292586.4339,19514.65169,0
1/13/2050,19,308,20267.53894,0,0,79.67703196,20187.86191,0,0,0,0,0,20187.86191,0,271874.1246,20187.86191,0
1/13/2050,20,309,20237.3305,0,0,193.5013633,20043.82914,0,0,0,0,0,20043.82914,0,251309.5898,20043.82914,0
1/13/2050,21,310,19867.85805,0,0,113.8243314,19754.03372,0,0,0,0,0,19754.03372,0,231042.3788,19754.03372,0
1/13/2050,22,311,19133.56061,0,0,147.9716308,18985.58898,0,0,0,0,0,18985.58898,0,211563.5755,18985.58898,0
1/13/2050,23,312,17604.54884,0,0,569.1216568,17035.42718,0,0,0,0,0,17035.42718,0,194085.596,17035.42718,0
1/14/2050,0,313,15687.47482,0,0,1843.954168,11937.23131,1906.289345,1906.289345,0,0,0,11937.23131,0,181838.2551,13843.52065,0
1/14/2050,1,314,14065.51401,0,0,1456.951441,10702.27322,1906.289345,1906.289345,0,0,0,10702.27322,0,170857.9545,12608.56257,0
1/14/2050,2,315,13068.63552,0,0,1286.214944,9876.131229,1906.289345,1906.289345,0,0,0,9876.131229,0,160725.2576,11782.42057,0
1/14/2050,3,316,12622.48011,0,0,1138.243314,9577.947451,1906.289345,1906.289345,0,0,0,9577.947451,0,150898.4909,11484.2368,0
1/14/2050,4,317,12689.86817,0,0,1217.920346,9565.658476,1906.289345,1906.289345,0,0,0,9565.658476,0,141084.3324,11471.94782,0
1/14/2050,5,318,13558.94172,0,0,125.2067645,11527.44561,1906.289345,1906.289345,0,0,0,11527.44561,0,129257.4227,13433.73496,0
1/14/2050,6,319,15183.22626,0,0,147.9716308,13128.96528,1906.289345,1906.289345,0,0,0,13128.96528,0,115787.3885,15035.25463,0
1/14/2050,7,320,17497.65744,0,0,387.0027266,15204.36537,1906.289345,1906.289345,0,0,0,15204.36537,0,100188.0388,17110.65471,0
1/14/2050,8,321,18673.46284,0,15849.39966,591.8865231,1850.555395,381.6212617,381.6212617,15849.39966,0,0,1850.555395,0,98289.40903,2232.176657,0
1/14/2050,9,322,19405.43656,0,41087.29721,250.413529,-21932.27418,0,0,19155.02303,21932.27418,0,0,0,119666.3456,0,0
1/14/2050,10,323,19528.59404,0,53908.14917,341.4729941,-34721.02812,0,0,19187.12105,34721.02812,0,0,0,153508.2177,0,0
1/14/2050,11,324,19537.88895,0,63195.69547,1126.860881,-44784.6674,0,0,18411.02807,44784.6674,0,0,0,197158.912,0,0
1/14/2050,12,325,19314.81124,0,64609.01773,1229.302779,-46523.50927,0,0,18085.50846,46523.50927,0,0,0,242504.4197,0,0
1/14/2050,13,326,19135.88433,0,62489.03434,1900.866334,-45254.01634,0,0,17235.018,45254.01634,0,0,0,286612.5787,0,0
1/14/2050,14,327,19177.7114,0,55725.27779,2128.514997,-38676.08139,0,0,17049.19641,38676.08139,0,0,0,324309.3599,0,0
1/14/2050,15,328,19207.91984,0,35232.10498,2117.132563,-5838.47359,0,0,17090.78728,5838.47359,0,0,12302.84411,330000,0,0
1/14/2050,16,329,19967.77827,0,11912.28764,1627.687939,5328.881525,1098.921165,1098.921165,11912.28764,0,0,5328.881525,0,324532.6829,6427.80269,0
1/14/2050,17,330,22096.31137,0,908.5643118,1422.804142,17858.65357,1906.289345,1906.289345,908.5643118,0,0,17858.65357,0,306210.091,19764.94292,0
1/14/2050,18,331,24066.83109,0,0,1240.685212,20919.85654,1906.289345,1906.289345,0,0,0,20919.85654,0,284746.771,22826.14588,0
1/14/2050,19,332,24629.17281,0,0,466.6797586,22256.2037,1906.289345,1906.289345,0,0,0,22256.2037,0,261912.3878,24162.49305,0
1/14/2050,20,333,24271.31899,0,0,216.2662296,22148.76341,1906.289345,1906.289345,0,0,0,22148.76341,0,239188.236,24055.05276,0
1/14/2050,21,334,23083.89496,0,0,546.3567906,20631.24882,1906.289345,1906.289345,0,0,0,20631.24882,0,218021.0214,22537.53817,0
1/14/2050,22,335,21122.67014,0,0,887.8297847,18328.55101,1906.289345,1906.289345,0,0,0,18328.55101,0,199216.3248,20234.84035,0
1/14/2050,23,336,18947.66252,0,0,352.8554272,16688.51775,1906.289345,1906.289345,0,0,0,16688.51775,0,182094.2669,18594.80709,0
1/15/2050,0,337,16526.33994,0,0,182.1189302,9242.811539,7101.409468,7101.409468,0,0,0,9242.811539,0,172611.3423,16344.22101,0
1/15/2050,1,338,14748.68948,0,0,113.8243314,7533.455681,7101.409468,7101.409468,0,0,0,7533.455681,0,164882.1799,14634.86515,0
1/15/2050,2,339,13772.72452,0,0,147.9716308,6523.343424,7101.409468,7101.409468,0,0,0,6523.343424,0,158189.3707,13624.75289,0
1/15/2050,3,340,13373.04364,0,0,159.3540639,6112.280104,7101.409468,7101.409468,0,0,0,6112.280104,0,151918.3037,13213.68957,0
1/15/2050,4,341,13463.66895,0,0,113.8243314,6248.435154,7101.409468,7101.409468,0,0,0,6248.435154,0,145507.5445,13349.84462,0
1/15/2050,5,342,14272.32563,0,0,113.8243314,7057.091833,7101.409468,7101.409468,0,0,0,7057.091833,0,138267.121,14158.5013,0
1/15/2050,6,343,15987.23548,0,0,34.14729941,8851.678718,7101.409468,7101.409468,0,0,0,8851.678718,0,129185.4903,15953.08819,0
1/15/2050,7,344,18320.25648,0,0,56.91216568,11161.93484,7101.409468,7101.409468,0,0,0,11161.93484,0,117733.5868,18263.34431,0
1/15/2050,8,345,19056.87765,0,14839.88376,22.76486627,1663.673643,2530.555377,2530.555377,14839.88376,0,0,1663.673643,0,116026.6936,4194.22902,0
1/15/2050,9,346,19428.67382,0,36544.47565,11.38243314,-17127.18427,0,0,19417.29139,17127.18427,0,0,0,132720.2079,0,0
1/15/2050,10,347,19468.17716,0,45630.11877,34.14729941,-26196.08891,0,0,19434.02986,26196.08891,0,0,0,158252.997,0,0
1/15/2050,11,348,19363.60949,0,57744.3096,113.8243314,-38494.52444,0,0,19249.78516,38494.52444,0,0,0,195772.8183,0,0
1/15/2050,12,349,19219.53847,0,44822.50605,125.2067645,-25728.17434,0,0,19094.33171,25728.17434,0,0,0,220849.5407,0,0
1/15/2050,13,350,19310.16379,0,47548.19899,1001.654116,-29239.68931,0,0,18308.50967,29239.68931,0,0,0,249348.8646,0,0
1/15/2050,14,351,19535.56522,0,45529.16718,1263.450078,-27257.05204,0,0,18272.11514,27257.05204,0,0,0,275915.7526,0,0
1/15/2050,15,352,19533.24149,0,31093.08978,1274.832511,-12834.6808,0,0,18258.40898,12834.6808,0,0,0,288425.4521,0,0
1/15/2050,16,353,19707.52095,0,9691.35266,1069.948715,3548.587748,5397.631828,5397.631828,9691.35266,0,0,3548.587748,0,284784.6779,8946.219577,0
1/15/2050,17,354,21273.71233,0,0,796.7703196,13375.53255,7101.409468,7101.409468,0,0,0,13375.53255,0,271061.671,20476.94201,0
1/15/2050,18,355,23316.26757,0,0,967.5068166,15247.35128,7101.409468,7101.409468,0,0,0,15247.35128,0,255418.2187,22348.76075,0
1/15/2050,19,356,23764.7467,0,0,887.8297847,15775.50745,7101.409468,7101.409468,0,0,0,15775.50745,0,239232.8895,22876.91692,0
1/15/2050,20,357,23513.78428,0,0,739.8581539,15672.51666,7101.409468,7101.409468,0,0,0,15672.51666,0,223153.2267,22773.92613,0
1/15/2050,21,358,22621.47347,0,0,216.2662296,15303.79777,7101.409468,7101.409468,0,0,0,15303.79777,0,207451.8615,22405.20724,0
1/15/2050,22,359,21018.10246,0,0,512.2094912,13404.48351,7101.409468,7101.409468,0,0,0,13404.48351,0,193699.1516,20505.89297,0
1/15/2050,23,360,18936.04389,0,0,523.5919243,11311.0425,7101.409468,7101.409468,0,0,0,11311.0425,0,182094.2669,18412.45197,0
1/16/2050,0,361,16438.03835,0,0,432.5324592,13184.60062,2820.905271,2820.905271,0,0,0,13184.60062,0,168567.1521,16005.50589,0
1/16/2050,1,362,14604.61846,0,0,284.5608284,11499.15236,2820.905271,2820.905271,0,0,0,11499.15236,0,156769.2707,14320.05763,0
1/16/2050,2,363,13689.07038,0,0,239.0310959,10629.13402,2820.905271,2820.905271,0,0,0,10629.13402,0,145864.0093,13450.03929,0
1/16/2050,3,364,13359.10128,0,0,182.1189302,10356.07708,2820.905271,2820.905271,0,0,0,10356.07708,0,135238.8984,13176.98235,0
1/16/2050,4,365,13382.33854,0,0,239.0310959,10322.40217,2820.905271,2820.905271,0,0,0,10322.40217,0,124648.3372,13143.30744,0
1/16/2050,5,366,14195.64267,0,0,170.7364971,11204.0009,2820.905271,2820.905271,0,0,0,11204.0009,0,113153.2748,14024.90617,0
1/16/2050,6,367,15994.20666,0,0,11.38243314,13161.91896,2820.905271,2820.905271,0,0,0,13161.91896,0,99649.43089,15982.82423,0
1/16/2050,7,368,18306.31412,0,100.9515902,0,15384.45726,2820.905271,2820.905271,100.9515902,0,0,15384.45726,0,83865.31078,18205.36253,0
1/16/2050,8,369,18696.7001,0,6662.804953,11.38243314,9201.607445,2820.905271,2820.905271,6662.804953,0,0,9201.607445,0,74424.66074,12022.51272,0
1/16/2050,9,370,19238.12828,0,44620.60287,0,-25382.47459,0,0,19238.12828,25382.47459,0,0,0,99164.43672,0,0
1/16/2050,10,371,19126.58943,0,57441.45483,0,-38314.8654,0,0,19126.58943,38314.8654,0,0,0,136509.1481,0,0
